ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3928161,Source1,2,2022-04-08 20:29:05,2022-04-08 23:19:44,40.77139019946684,-73.87632966006338,40.77083019946684,-73.86941966006337,0.364,NYSDOT - Region 11: Crash on Grand Central Parkway eastbound just past 94th Street (New York) 1 Center lane of 5 lanes blocked,Grand Central Pkwy,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2022-04-08 20:51:00,57.0,57.0,44.0,29.66,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1961607,Source2,3,2019-07-11 06:10:44,2019-07-11 07:29:48,39.77405200000001,-86.030373,,,0.0,Right hand shoulder blocked and left hand shoulder blocked due to accident on I-465 Northbound at Exit 46 US-40 Washington St.,I-465 N,Indianapolis,Marion,IN,46219,US,US/Eastern,KMQJ,2019-07-11 06:09:00,70.0,70.0,100.0,28.99,10.0,WSW,3.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4245236,Source1,2,2022-11-22 16:04:51.000000000,2022-11-22 17:19:59.000000000,41.388726,-81.816579,41.396484,-81.81575600000002,0.5379999999999999,Incident on I-71 NB near I-71 Drive with caution.,Sheldon Rd,Brookpark,Cuyahoga,OH,44142,US,US/Eastern,KCLE,2022-11-22 15:51:00,52.0,52.0,30.0,29.29,10.0,SW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7372072,Source1,2,2019-11-06 07:05:00,2019-11-06 08:28:16,34.17106,-118.51855,34.17106,-118.51855,0.0,At US-101/Ventura Fwy - Accident.,US-101 S,Encino,Los Angeles,CA,91316,US,US/Pacific,KVNY,2019-11-06 06:51:00,50.0,50.0,68.0,29.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4018208,Source1,2,2022-11-10 06:55:00,2022-11-10 09:45:00,33.724351,-84.77364399999998,33.726622,-84.767332,0.395,Incident on I-20 EB near GA-5 Expect long delays.,GA-402 E,Douglasville,Douglas,GA,30135,US,US/Eastern,KFTY,2022-11-10 06:53:00,61.0,61.0,64.0,29.22,10.0,ENE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-366935,Source2,3,2017-03-30 15:25:56,2017-03-30 16:10:41,42.028038,-88.280884,,,0.0,Accident on Washburn St at Hendee St.,Washburn St,Elgin,Kane,IL,60123-7744,US,US/Central,KDPA,2017-03-30 15:34:00,43.0,36.0,100.0,29.61,10.0,East,13.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7723497,Source1,3,2019-05-15 14:41:17,2019-05-15 15:10:59,38.267419,-122.054906,38.255619,-122.064911,0.979,Between Airbase Pky/Waterman Blvd and Rockville Rd/W Texas St - Accident. Two lanes blocked.,I-80 W,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2019-05-15 14:58:00,64.0,64.0,77.0,29.7,10.0,SSE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2190663,Source2,3,2019-04-26 06:28:54,2019-04-26 08:00:32,32.670376,-97.365036,,,0.0,Two lanes blocked due to accident on I-20 Westbound after I-35W.,I-20 W,Fort Worth,Tarrant,TX,76133,US,US/Central,KFWS,2019-04-26 06:35:00,55.0,55.0,82.0,29.31,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2432883,Source2,2,2018-11-05 06:55:17,2018-11-05 07:24:41,25.559,-80.388817,,,0.0,Accident on US-1 Dixie Hwy Northbound at 224th St.,S Dixie Hwy,Miami,Miami-Dade,FL,33170,US,US/Eastern,KHST,2018-11-05 06:56:00,75.2,,84.0,30.06,10.0,ESE,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2184287,Source2,2,2019-04-23 07:27:23,2019-04-23 07:57:09,37.967251,-121.926842,,,0.0,Accident on Kirker Pass Rd Southbound at Hess Rd.,Kirker Pass Rd,Concord,Contra Costa,CA,94521,US,US/Pacific,KCCR,2019-04-23 07:53:00,63.0,63.0,60.0,29.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5714393,Source1,2,2021-06-21 19:45:30.000000,2021-06-21 19:52:30.000000,39.05632138233635,-77.15467572175426,39.05296138233634,-77.15343572175429,0.241,Stationary traffic on I-270 S - Dwight D Eisenhower Hwy S from MD-189/Great Falls Rd (I-270 Local) to Montrose Rd (I-270 Local) due to accident.,I-270 Local Lanes,Potomac,Montgomery,MD,20854,US,US/Eastern,KGAI,2021-06-21 19:56:00,71.0,71.0,96.0,29.12,8.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6327073,Source1,2,2021-04-06 05:25:00,2021-04-07 00:03:31,28.332824,-81.49083900000002,28.333188,-81.489488,0.086,Stationary traffic on US-192 E from W Space Coast Pkwy to Kyngs Heath Rd due to accident., W Irlo Bronson Memorial Hwy,Kissimmee,Osceola,FL,34746-5346,US,US/Eastern,KISM,2021-04-06 04:56:00,56.0,56.0,87.0,30.04,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-266722,Source2,2,2016-12-24 18:06:09,2016-12-24 18:35:59,29.640791,-95.463654,,,0.01,Accident on Post Oak Rd at Allum Rd.,Allum Rd,Houston,Harris,TX,77045,US,US/Central,KMCJ,2016-12-24 18:15:00,71.6,,83.0,30.03,10.0,ESE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-4528547,Source1,2,2022-10-01 12:57:19.000000000,2022-10-01 14:16:36.000000000,29.965677000000003,-90.055279,29.965722,-90.054162,0.067,Incident on DAUPHINE ST near HOUSE 2322 Drive with caution., Dauphine St,New Orleans,Orleans,LA,70117-8504,US,US/Central,KNEW,2022-10-01 12:53:00,74.0,74.0,55.0,29.99,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2438423,Source2,2,2018-11-07 08:01:56,2018-11-07 08:31:21,43.224194,-71.141502,,,0.9300000071525574,Accident on NH-202A Drake Hill Rd between Wyman Ln and Whig Hill Rd.,Drake Hill Rd,Strafford,Strafford,NH,03884-6810,US,US/Eastern,KDAW,2018-11-07 07:51:00,48.9,,86.0,29.82,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703743,Source2,2,2018-07-13 09:06:12,2018-07-13 09:35:32,37.67767,-122.393066,,,0.0,Accident on Bayshore Blvd near San Bruno Ave.,San Bruno Ave,Brisbane,San Mateo,CA,94005,US,US/Pacific,KSFO,2018-07-13 08:56:00,62.1,,80.0,30.04,10.0,WNW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-6966822,Source1,2,2020-10-24 04:05:00,2020-10-24 05:48:44,27.940882,-82.327283,27.941922,-82.329923,0.176,Incident on FL-60 WB near I-75 Right lane blocked. Expect delays.,W Brandon Blvd,Brandon,Hillsborough,FL,33510,US,US/Eastern,KVDF,2020-10-24 04:15:00,72.0,72.0,94.0,29.96,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5705880,Source1,2,2021-11-11 19:07:00.000000000,2021-11-11 19:18:30.000000000,40.70698,-73.95806,40.703695,-73.959928,0.247,Stationary traffic on I-278 W from Williamsburg Bridge/Exit 32 (I-278) to Wythe Ave/Exit 31 (I-278) due to accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11211,US,US/Eastern,KJRB,2021-11-11 19:17:00,58.0,58.0,78.0,30.13,10.0,ENE,6.0,0.0,Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-5839506,Source1,2,2021-10-30 14:22:30,2021-10-30 14:47:27,34.112149,-80.89459599999998,34.116246000000004,-80.88512800000002,0.611,Slow traffic on US-1 N - US-1 S from N Brickyard Rd (US-1) to Clemson Rd (US-1) due to accident., Two Notch Rd,Columbia,Richland,SC,29223-4382,US,US/Eastern,KCUB,2021-10-30 13:53:00,63.0,63.0,58.0,29.46,10.0,WSW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2888212,Source2,2,2018-04-16 07:38:28,2018-04-16 08:38:11,29.435627,-98.410576,,,0.0,Accident on Gembler Rd at Green Valley Rd.,Gembler Rd,San Antonio,Bexar,TX,78219-3224,US,US/Central,KSAT,2018-04-16 07:51:00,52.0,,77.0,30.2,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4723860,Source1,2,2022-12-09 10:58:48,2022-12-09 13:18:26,45.196354,-123.828016,45.198821,-123.833975,0.336,A disabled vehicle is creating a hazard causing minimal delay to traffic. Use caution., Highway 22,Hebo,Tillamook,OR,97122-9726,US,US/Pacific,KS47,2022-12-09 10:50:00,43.0,38.0,81.0,29.78,10.0,SE,8.0,0.01,Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4143349,Source1,2,2022-12-15 00:46:00.000000000,2022-12-15 01:46:00.000000000,35.595703,-80.860281,35.593915,-80.86005300000002,0.124,EXIT 36 OFF RAMP NARROWED DUE TO VEHICLE CRASH.,I-77,Mooresville,Iredell,NC,28117,US,US/Eastern,KSVH,2022-12-15 00:55:00,38.0,32.0,97.0,28.95,2.0,NE,8.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5677145,Source1,2,2021-06-20 15:00:42,2021-06-20 16:45:05,34.066720000000004,-117.246093,34.064596,-117.261115,0.872,Slow traffic on I-10 W from California St (I-10) to Anderson St/Tippecanoe Ave (I-10) due to accident.,I-10 W,Loma Linda,San Bernardino,CA,92354,US,US/Pacific,KSBD,2021-06-20 14:52:00,97.0,97.0,19.0,28.63,6.0,WSW,8.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1137134,Source2,2,2021-02-26 06:26:01,2021-02-26 06:54:29,42.23827,-85.637589,,,0.0,Accident on I-94 Eastbound at I-94 Exits 74A.,I-94 Bus E,Portage,Kalamazoo,MI,49024,US,US/Eastern,KAZO,2021-02-26 06:53:00,17.0,10.0,84.0,29.34,5.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-852338,Source2,2,2021-10-26 07:14:15,2021-10-26 08:13:58,30.20603,-97.911072,,,0.0,Accident on RR-1826 at Lewis Mountain Dr.,FM 1826,Austin,Travis,TX,78737,US,US/Central,KATT,2021-10-26 06:51:00,74.0,74.0,87.0,29.2,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1352197,Source2,2,2020-10-22 17:44:19,2020-10-22 18:45:49,35.26545,-80.875389,,,0.0,Lane blocked due to accident on Tennessee Ave at Carrier Dr.,Carrier Dr,Charlotte,Mecklenburg,NC,28216-3463,US,US/Eastern,KCLT,2020-10-22 17:52:00,75.0,75.0,69.0,29.37,10.0,N,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4377730,Source1,2,2022-04-12 14:57:58,2022-04-12 17:06:53,27.262769,-82.524873,27.260966,-82.521835,0.224,Stationary traffic on FL-45 - US-41 S - FL-72 from Upper Glencoe Ave to Gulf Gate Mall due to accident., S Tamiami Trl,Sarasota,Sarasota,FL,34231-3935,US,US/Eastern,KSRQ,2022-04-12 14:53:00,80.0,80.0,54.0,30.08,10.0,WSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6735886,Source1,2,2020-10-14 18:29:00,2020-10-14 22:36:30,39.405218,-77.434575,39.418114,-77.433883,0.892,Stationary traffic on US-15 from I-70 (US-340/US-15) to US-40/MD-144/Patrick St/Exit 13 (US-15) due to accident.,US-340 E,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,2020-10-14 18:47:00,64.0,64.0,64.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2885393,Source2,3,2018-04-14 12:34:09,2018-04-14 13:03:13,41.787617,-72.65770699999999,,,1.9900000095367432,Two lanes blocked due to accident on I-91 Southbound between Exit 34 CT-159 Windsor Ave and Exit 33 Jennings Rd.,Jennings Rd,Hartford,Hartford,CT,06120,US,US/Eastern,KHFD,2018-04-14 12:53:00,69.1,,47.0,29.99,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3769900,Source1,2,2022-03-07 08:43:00,2022-03-07 10:47:56,37.79034018498521,-121.29512429179528,37.78184018498522,-121.31199429179529,1.092,Accident on Yosemite Ave (CA-120) from I-5 (CA-120) to CA-120 W.,1B,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2022-03-07 08:55:00,50.0,50.0,50.0,30.3,10.0,NNW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1137703,Source2,2,2021-02-26 15:08:55,2021-02-26 17:08:44,34.576859000000006,-82.62287099999998,,,0.0,Lane blocked due to accident on SC-81 Greenville St at Cathey Rd.,N Highway 81,Anderson,Anderson,SC,29621,US,US/Eastern,KAND,2021-02-26 14:56:00,47.0,43.0,90.0,29.34,6.0,E,9.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5428610,Source1,2,2022-01-11 12:11:28.000000000,2022-01-11 13:54:17.000000000,35.00649600000001,-80.909323,35.006126,-80.90825600000002,0.066,Incident on SC-160 near SLEEPY HOLLOW RD Drive with caution., Tom Hall St,Fort Mill,York,SC,29715-9179,US,US/Eastern,KUZA,2022-01-11 11:54:00,41.0,36.0,32.0,29.8,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5327209,Source1,2,2022-09-15 14:03:55.000000000,2022-09-15 20:29:58.000000000,28.424844,-81.47439,28.377561,-81.504787,3.753,Slow traffic on I-4 W from FL-482/Sand Lake Rd/Exit 29 (I-4) to CR-535/Exit 27 (I-4) due to accident.,I-4 W,Orlando,Orange,FL,32819,US,US/Eastern,KMCO,2022-09-15 13:53:00,88.0,88.0,51.0,29.92,10.0,NE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6654577,Source1,2,2020-12-09 23:45:01,2020-12-10 01:46:44,46.202328,-96.008693,46.195798,-95.996429,0.74,Accident on US-59/CR-82/Exit 61 (I-94) from CR-35/Exit 67 (I-94) to I-94 E - US-52 E.,I-94 E,Fergus Falls,Otter Tail,MN,56537,US,US/Central,KFFM,2020-12-09 23:55:00,37.0,31.0,70.0,28.55,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1284619,Source2,2,2020-11-02 08:06:20,2020-11-02 09:53:50,42.333229,-71.09610699999998,,,0.0,Accident on Parker St at Station St.,Station St,Roxbury Crossing,Suffolk,MA,02120,US,US/Eastern,KBOS,2020-11-02 07:54:00,38.0,29.0,65.0,29.48,10.0,W,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2572063,Source2,2,2018-09-08 11:26:39,2018-09-08 12:11:19,37.290485,-121.871147,,,0.0,#2 lane blocked due to accident on CA-87 Northbound at Exits 3 3A Curtner Ave.,Guadalupe Fwy N,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2018-09-08 11:53:00,77.0,,42.0,29.98,10.0,NNW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2796200,Source2,2,2018-05-01 09:41:22,2018-05-01 10:11:08,29.760435,-95.369797,,,0.0,Accident on McKinney St at Bagby St.,Bagby St,Houston,Harris,TX,77002-2527,US,US/Central,KMCJ,2018-05-01 09:35:00,75.2,,78.0,30.02,8.0,SSE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5816027,Source1,2,2021-10-15 11:45:25,2021-10-15 14:02:14,29.943374,-90.09341,29.94112100000001,-90.096226,0.229,Slow traffic on US-90 W from 3rd St to Louisiana Ave due to accident., S Claiborne Ave,New Orleans,Orleans,LA,70125-3930,US,US/Pacific,KAUD,2021-10-15 11:55:00,88.0,88.0,61.0,29.93,10.0,WSW,6.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6939829,Source1,2,2020-09-18 03:05:00,2020-09-18 06:30:35,37.552996,-77.443946,37.573736,-77.459336,1.663,Incident on I-95 NB near MM 77 Expect delays.,I-64 W,Richmond,Richmond City,VA,23220,US,US/Eastern,KRIC,2020-09-18 02:54:00,67.0,67.0,97.0,29.66,10.0,NNE,12.0,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7248289,Source1,3,2020-02-04 21:23:05,2020-02-05 01:23:05,45.80061,-119.99952,45.80061,-119.99952,0.0,At Three Mile Canyon Rd/Exit 151 - Accident.,I-84 E,Arlington,Gilliam,OR,97812,US,US/Pacific,KHRI,2020-02-04 21:53:00,39.0,32.0,76.0,29.55,10.0,SW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2888500,Source2,2,2018-04-16 15:35:47,2018-04-16 16:05:34,30.922359000000004,-88.200142,,,0.0,Accident on US-45 at County Hwy-63 Roberts Rd.,Highway 45,Chunchula,Mobile,AL,36521-3448,US,US/Central,KMOB,2018-04-16 15:56:00,70.0,,25.0,30.13,10.0,WNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6136187,Source1,2,2021-03-31 05:45:00,2021-03-31 19:09:59,34.031358000000004,-118.43349,34.137283000000004,-118.47119,7.63,Slow traffic on I-405 N - San Diego Fwy N from National Blvd (I-405) to Valley Vista Blvd/Sepulveda Blvd (I-405) due to accident.,I-10 W,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2021-03-31 05:51:00,51.0,51.0,71.0,29.84,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2881890,Source2,2,2018-04-12 16:04:03,2018-04-12 16:33:41,33.233017,-87.53922299999998,,,0.0,Accident on US-82 McFarland Blvd Westbound at Academy Dr.,McFarland Blvd N,Tuscaloosa,Tuscaloosa,AL,35406,US,US/Central,KTCL,2018-04-12 15:53:00,80.1,,31.0,30.03,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-301094,Source2,2,2016-06-24 12:30:41,2016-06-24 13:15:41,32.851185,-96.821236,,,0.0,Accident on Inwood Rd at Lovers Ln.,Inwood Rd,Dallas,Dallas,TX,75209-3328,US,US/Central,KDAL,2016-06-24 12:53:00,91.0,,47.0,30.01,10.0,South,9.2,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2582840,Source2,2,2018-09-13 17:55:12,2018-09-13 18:24:44,38.309189,-109.403542,,,0.0,Accident on US-191 Southbound at UT-46.,UT-46,Monticello,San Juan,UT,84535,US,US/Mountain,K4BL,2018-09-13 17:55:00,83.0,83.0,7.0,24.3,10.0,SSW,9.0,,,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1916474,Source2,2,2019-09-17 07:24:18,2019-09-17 07:53:45,38.062279,-84.54340400000002,,,0.0,Exit lane blocked due to accident on KY-4 New Circle Rd Eastbound at KY-1681 Old Frankfort Pike.,W New Circle Rd S,Lexington,Fayette,KY,40511,US,US/Eastern,KLEX,2019-09-17 06:54:00,68.0,68.0,81.0,29.02,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1924854,Source2,2,2019-08-21 09:31:50,2019-08-21 10:16:35,35.398361,-83.62638100000002,,,0.0,Shoulder closed due to accident on NC-28 at Fontana Forest Rd.,Highway 28,Almond,Graham,NC,28702,US,US/Eastern,KRHP,2019-08-21 09:35:00,73.0,73.0,92.0,28.35,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5664434,Source1,2,2021-12-01 17:20:00,2021-12-01 18:37:04,43.13074707964358,-77.68974423371463,43.13108707964357,-77.68856423371463,0.064,Incident on CHILI AVE near BEAHAN RD Drive with caution., Beahan Rd,Rochester,Monroe,NY,14624-3402,US,US/Eastern,KROC,2021-12-01 16:54:00,41.0,41.0,55.0,29.45,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-4688235,Source1,2,2022-12-20 01:30:00,2022-12-20 04:27:04,40.39773,-76.94838100000003,40.379231,-77.004664,3.2260000000000004,Incident on PA-325 WB near PETERS MOUNTAIN RD Road closed. Take alternate route., Peters Mountain Rd,Dauphin,Dauphin,PA,17018-9441,US,US/Eastern,KCXY,2022-12-20 01:56:00,33.0,26.0,54.0,30.04,10.0,WNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1816592,Source2,3,2019-11-13 17:30:02,2019-11-13 19:59:30,40.727489,-73.928864,,,0.0,Center lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound after Cherry St.,Brooklyn Queens Expy,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,2019-11-13 17:51:00,32.0,24.0,34.0,30.37,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3418199,Source1,2,2016-03-24 20:37:08,2016-03-25 02:37:08,32.81943,-117.11557,32.826190000000004,-117.11703,0.475,At CA-274/Balboa Ave/Tierrasanta Blvd - Accident.,I-15 N,San Diego,San Diego,CA,92124,US,US/Pacific,KMYF,2016-03-24 20:53:00,64.9,,25.0,29.97,10.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7286249,Source1,2,2019-12-22 23:13:00,2019-12-22 23:45:55,33.831736,-118.256083,33.831736,-118.256083,0.0,At Carson St/Exit 34 - Accident.,E Carson St,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2019-12-22 19:47:00,61.0,61.0,82.0,29.75,9.0,E,12.0,,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1942864,Source2,2,2019-08-30 05:17:34,2019-08-30 06:32:11,33.383072,-80.241539,,,0.0,Accident on SC-45 Old Number Six Hwy at County Line Rd.,Old Highway 6,Cross,Berkeley,SC,29436-3549,US,US/Eastern,KMKS,2019-08-30 05:15:00,68.0,68.0,100.0,29.96,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-102656,Source2,2,2016-04-18 16:15:43,2016-04-18 17:15:43,34.023918,-118.188309,,,0.01,Accident on Whittier Blvd near Townsend Ave.,S Townsend Ave,Los Angeles,Los Angeles,CA,90023-2418,US,US/Pacific,KCQT,2016-04-18 15:47:00,81.0,,16.0,30.0,10.0,West,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
